,MAE
1673,0.7600488
1674,0.76005155
1675,0.76005346
1676,0.76006275
1677,0.76008326
1678,0.7600859
1679,0.76009136
1680,0.76010257
1681,0.76010674
1682,0.76010793
1683,0.760109
1684,0.76012594
1685,0.76012796
1686,0.7601331
1687,0.76013434
1688,0.7601373
1689,0.760144
1690,0.7601662
1691,0.76017064
1692,0.7601882
1693,0.76020366
1694,0.7602238
1695,0.7602518
1696,0.760266
1697,0.7602667
1698,0.760273
1699,0.7602875
1700,0.7602913
1701,0.76029766
1702,0.76030785
1703,0.76033473
1704,0.7603476
1705,0.76034886
1706,0.76038355
1707,0.7603918
1708,0.7604064
1709,0.7604099
1710,0.7604133
1711,0.76041824
1712,0.7604203
1713,0.76042336
1714,0.76042515
1715,0.7604368
1716,0.7604443
1717,0.76045537
1718,0.7604638
1719,0.7604872
1720,0.7605164
1721,0.7605179
1722,0.7605403
1723,0.76056737
1724,0.76057214
1725,0.7605781
1726,0.760582
1727,0.7605938
1728,0.76059854
1729,0.7605989
1730,0.7606018
1731,0.76060736
1732,0.76064795
1733,0.76065165
1734,0.7606592
1735,0.760691
1736,0.7606936
1737,0.76069593
1738,0.7606971
1739,0.7607147
1740,0.7607152
1741,0.7607201
1742,0.7607678
1743,0.7607755
1744,0.7607761
1745,0.7607772
1746,0.7607816
1747,0.7607968
1748,0.7608414
1749,0.76085
1750,0.7608557
1751,0.76085854
1752,0.7608803
1753,0.76088715
1754,0.7608941
1755,0.7609395
1756,0.76094157
1757,0.7609586
1758,0.760962
1759,0.7609914
1760,0.76099676
1761,0.7609993
1762,0.7610123
1763,0.76103073
1764,0.76104635
1765,0.76106805
1766,0.7610712
1767,0.7610734
1768,0.76108426
1769,0.7611051
1770,0.7611234
1771,0.76112455
1772,0.76113856
1773,0.7611494
1774,0.7611582
1775,0.7611707
1776,0.76117414
1777,0.7611848
1778,0.7611863
1779,0.7611942
1780,0.7611993
1781,0.7612075
1782,0.761209
1783,0.761209
1784,0.7612156
1785,0.7612287
1786,0.7612401
1787,0.76124036
1788,0.7612673
1789,0.7612747
1790,0.76131046
1791,0.7613137
1792,0.7613146
1793,0.76132166
1794,0.761336
1795,0.7613563
1796,0.76137286
1797,0.7613828
1798,0.7614275
1799,0.7614484
1800,0.76146364
1801,0.7614656
1802,0.7614733
1803,0.7614846
1804,0.761497
1805,0.76151085
1806,0.7615155
1807,0.76152325
1808,0.76152754
1809,0.7615312
1810,0.761556
1811,0.76155716
1812,0.76155996
1813,0.7615635
1814,0.76157373
1815,0.761584
1816,0.7615879
1817,0.761638
1818,0.76163954
1819,0.76164955
1820,0.7616646
1821,0.7616752
1822,0.7616901
1823,0.7616904
1824,0.76170117
1825,0.76173145
1826,0.76173145
1827,0.761738
1828,0.7617522
1829,0.7617677
1830,0.7617785
1831,0.76179737
1832,0.7618079
1833,0.7618349
1834,0.7618365
1835,0.76186067
1836,0.76186454
1837,0.76186895
1838,0.761887
1839,0.76189166
1840,0.76189476
1841,0.76189756
1842,0.76190066
1843,0.7619089
1844,0.7619189
1845,0.7619381
1846,0.7619421
1847,0.7619526
1848,0.76196
1849,0.761969
1850,0.76197994
1851,0.76198214
1852,0.76199335
1853,0.76199806
1854,0.7620126
1855,0.7620144
1856,0.7620278
1857,0.7620285
1858,0.762078
1859,0.76208323
1860,0.76208866
1861,0.7621021
1862,0.7621132
1863,0.7621185
1864,0.76212275
1865,0.7621335
1866,0.76213723
1867,0.76214314
1868,0.76214665
1869,0.76216006
1870,0.76216847
1871,0.76217675
1872,0.7621776
1873,0.7621891
1874,0.76222724
1875,0.7622564
1876,0.76227117
1877,0.762272
1878,0.7622736
1879,0.76227987
1880,0.76228654
1881,0.7622919
1882,0.7623016
1883,0.7623066
1884,0.7623185
1885,0.7623359
1886,0.76234055
1887,0.76234394
1888,0.76234895
1889,0.76235294
1890,0.7623601
1891,0.762367
1892,0.76236707
1893,0.7623687
1894,0.76237047
1895,0.76237476
1896,0.7623782
1897,0.76238024
1898,0.76238674
1899,0.76241606
1900,0.7624201
1901,0.7624437
1902,0.76244956
1903,0.7624578
1904,0.76246226
1905,0.7624627
1906,0.7624676
1907,0.76247275
1908,0.76247513
1909,0.76250297
1910,0.76250416
1911,0.76251066
1912,0.7625182
1913,0.76252913
1914,0.7625404
1915,0.76254386
1916,0.76256675
1917,0.7625766
1918,0.76257974
1919,0.76259047
1920,0.76259077
1921,0.7625948
1922,0.7626047
1923,0.7626215
1924,0.7626249
1925,0.76266813
1926,0.762674
1927,0.7626999
1928,0.7627262
1929,0.7627385
1930,0.76274365
1931,0.76275206
1932,0.7627667
1933,0.76277775
1934,0.76278746
1935,0.76279765
1936,0.7628133
1937,0.76282656
1938,0.7628577
1939,0.76288265
1940,0.7628839
1941,0.76288843
1942,0.7629084
1943,0.7629326
1944,0.7629354
1945,0.7629758
1946,0.7629971
1947,0.7630049
1948,0.7630108
1949,0.7630224
1950,0.7630321
1951,0.7630446
1952,0.76305294
1953,0.76305556
1954,0.7630644
1955,0.7630751
1956,0.76308113
1957,0.7631124
1958,0.7631127
1959,0.76312083
1960,0.763133
1961,0.7631402
1962,0.7631407
1963,0.7631626
1964,0.76318544
1965,0.7631861
1966,0.7631889
1967,0.7631997
1968,0.7631999
1969,0.76320875
1970,0.763216
1971,0.7632196
1972,0.76322204
1973,0.7632261
1974,0.7632345
1975,0.7632506
1976,0.76325184
1977,0.7632655
1978,0.76327085
1979,0.7632883
1980,0.76329374
1981,0.7632996
1982,0.76330435
1983,0.7633339
1984,0.76336956
1985,0.76338446
1986,0.7633938
1987,0.76339835
1988,0.7634013
1989,0.7634177
1990,0.763418
1991,0.7634288
1992,0.7634295
1993,0.7634447
1994,0.7634664
1995,0.76347965
1996,0.7634846
1997,0.76349485
1998,0.7635072
1999,0.7635085
2000,0.76355726
2001,0.7635608
2002,0.7635623
2003,0.763573
2004,0.76358247
2005,0.7635845
2006,0.7635863
2007,0.7635866
2008,0.76359415
2009,0.7635997
2010,0.7636036
2011,0.7636061
2012,0.7636062
2013,0.7636196
2014,0.7636324
2015,0.7636377
2016,0.76364726
2017,0.76364905
2018,0.76368654
2019,0.7636898
2020,0.76371497
2021,0.7637264
2022,0.7637328
2023,0.76373965
2024,0.76374507
2025,0.76374984
2026,0.76376444
2027,0.76377195
2028,0.7637905
2029,0.76379883
2030,0.76384187
2031,0.763847
2032,0.7638732
2033,0.76388496
2034,0.7639041
2035,0.76390505
2036,0.7639301
2037,0.7639436
2038,0.76396054
2039,0.76398355
2040,0.7639899
2041,0.76400226
2042,0.7640081
2043,0.7640103
2044,0.76401037
2045,0.7640183
2046,0.76403505
2047,0.76408184
2048,0.76409227
2049,0.764102
2050,0.7641064
2051,0.7641229
2052,0.7641232
2053,0.76414186
2054,0.7641445
2055,0.7641485
2056,0.7641534
2057,0.76416147
2058,0.7641616
2059,0.7641792
2060,0.7641977
2061,0.76419824
2062,0.7642036
2063,0.76421875
2064,0.76423126
2065,0.7642336
2066,0.7642533
2067,0.7642653
2068,0.76427335
2069,0.76427513
2070,0.7643068
2071,0.7643117
2072,0.7643296
2073,0.7643319
2074,0.76434255
2075,0.76434845
2076,0.7643684
2077,0.7643729
2078,0.76437837
2079,0.76437885
2080,0.7643884
2081,0.76439464
2082,0.76439726
2083,0.76440656
2084,0.764419
2085,0.76442266
2086,0.7644276
2087,0.7644397
2088,0.7645213
2089,0.76453686
2090,0.7645407
2091,0.7645525
2092,0.76456183
2093,0.7645816
2094,0.76458985
2095,0.76460886
2096,0.76462114
2097,0.76462656
2098,0.7646429
2099,0.7646487
2100,0.76466817
2101,0.7646728
2102,0.764681
2103,0.764713
2104,0.7647216
2105,0.7647221
2106,0.7647316
2107,0.76473284
2108,0.7647334
2109,0.7647372
2110,0.7647412
2111,0.76475173
2112,0.7647532
2113,0.7647651
2114,0.76477
2115,0.76477027
2116,0.7647711
2117,0.7647756
2118,0.76477784
2119,0.7648051
2120,0.76480675
2121,0.7648215
2122,0.7648465
2123,0.76487327
2124,0.7648843
2125,0.7648873
2126,0.76491237
2127,0.7649213
2128,0.764937
2129,0.7649683
2130,0.76498026
2131,0.7649908
2132,0.76499367
2133,0.76499486
2134,0.76499814
2135,0.7650021
2136,0.7650025
2137,0.7650054
2138,0.7650111
2139,0.76501894
2140,0.76503414
2141,0.76503456
2142,0.7650511
2143,0.76505715
2144,0.76507175
2145,0.7650984
2146,0.76511365
2147,0.7651226
2148,0.76512325
2149,0.76513046
2150,0.76516116
2151,0.7651732
2152,0.7651964
2153,0.76522166
2154,0.76523167
2155,0.7652512
2156,0.7652625
2157,0.7652681
2158,0.76527894
2159,0.76533747
2160,0.7653398
2161,0.76536685
2162,0.76538724
2163,0.76538885
2164,0.7653929
2165,0.76539415
2166,0.76539564
2167,0.765399
2168,0.76542395
2169,0.7654633
2170,0.76549023
2171,0.7655353
2172,0.76554745
2173,0.7655566
2174,0.7655739
2175,0.76561594
2176,0.76562595
2177,0.7656389
2178,0.7656433
2179,0.76565284
2180,0.7656804
2181,0.76568437
2182,0.7656877
2183,0.76569504
2184,0.76569664
2185,0.7657065
2186,0.7657381
2187,0.7657548
2188,0.7657752
2189,0.76579
2190,0.7658247
2191,0.76585317
2192,0.7658739
2193,0.76587594
2194,0.76593095
2195,0.7659371
2196,0.76595277
2197,0.7659554
2198,0.7659578
2199,0.7659712
2200,0.7659725
2201,0.76599836
2202,0.76601046
2203,0.76601833
2204,0.76603544
2205,0.76604784
2206,0.7660732
2207,0.76607376
2208,0.7660753
2209,0.7660779
2210,0.76608604
2211,0.7661002
2212,0.7661174
2213,0.76612705
2214,0.76613015
2215,0.7661312
2216,0.76613444
2217,0.76614755
2218,0.76615775
2219,0.76615775
2220,0.7661581
2221,0.76615894
2222,0.76616246
2223,0.76616544
2224,0.76618195
2225,0.76618546
2226,0.76618594
2227,0.7661967
2228,0.76621383
2229,0.7662163
2230,0.76621836
2231,0.7662209
2232,0.766225
2233,0.76623696
2234,0.7662429
2235,0.7662559
2236,0.76626974
2237,0.7662801
2238,0.766311
2239,0.76631665
2240,0.7663442
2241,0.7663866
2242,0.76639885
2243,0.76642907
2244,0.76648664
2245,0.76648957
2246,0.76649266
2247,0.76650643
2248,0.7665155
2249,0.7665296
2250,0.766546
2251,0.7665552
2252,0.76655704
2253,0.76655835
2254,0.7665789
2255,0.76658005
2256,0.7665888
2257,0.76659894
2258,0.766601
2259,0.766614
2260,0.7666491
2261,0.76668245
2262,0.76670486
2263,0.7667174
2264,0.76672924
2265,0.7667655
2266,0.7667979
2267,0.7668004
2268,0.7668024
2269,0.7668054
2270,0.76680726
2271,0.7668138
2272,0.76681584
2273,0.76682645
2274,0.7668647
2275,0.766867
2276,0.7668689
2277,0.7668847
2278,0.76690835
2279,0.76691747
2280,0.7669298
2281,0.7669454
2282,0.7669505
2283,0.7669544
2284,0.76695657
2285,0.766957
2286,0.76696736
2287,0.7669816
2288,0.7670009
2289,0.7670013
2290,0.7670223
2291,0.7670428
2292,0.76705647
2293,0.76707447
2294,0.7671057
2295,0.7671081
2296,0.76713
2297,0.7671317
2298,0.7671452
2299,0.7671648
2300,0.76717806
2301,0.7671958
2302,0.76719886
2303,0.76723206
2304,0.7672363
2305,0.7672509
2306,0.767255
2307,0.7672673
2308,0.76727337
2309,0.76727486
2310,0.7672825
2311,0.76730573
2312,0.7673199
2313,0.7673221
2314,0.7673319
2315,0.76733965
2316,0.76734865
2317,0.76735973
2318,0.767384
2319,0.76739526
2320,0.7674046
2321,0.76740474
2322,0.76741576
2323,0.7674262
2324,0.76742786
2325,0.7674545
2326,0.767458
2327,0.76746917
2328,0.76747286
2329,0.767506
2330,0.76750827
2331,0.7675113
2332,0.7675337
2333,0.76755553
2334,0.7675563
2335,0.76755655
2336,0.7675737
2337,0.7675764
2338,0.7675875
2339,0.76761216
2340,0.76763654
2341,0.76763946
2342,0.76764154
2343,0.76767665
2344,0.76769
2345,0.767698
2346,0.7676999
2347,0.7677102
2348,0.76773953
2349,0.7677758
2350,0.76779443
2351,0.7678052
2352,0.7678102
2353,0.76782036
2354,0.76782227
2355,0.76783484
2356,0.76783586
2357,0.7678475
2358,0.76784956
2359,0.76785386
2360,0.7678612
2361,0.7678655
2362,0.767881
2363,0.76789254
2364,0.7678997
2365,0.7679001
2366,0.7679268
2367,0.76793057
2368,0.7679601
2369,0.7679649
2370,0.7679701
2371,0.76797956
2372,0.7679812
2373,0.7679911
2374,0.7680088
2375,0.76801264
2376,0.7680504
2377,0.7680619
2378,0.76807725
2379,0.7680801
2380,0.76808554
2381,0.7681064
2382,0.7681074
2383,0.76813334
2384,0.76813483
2385,0.7681551
2386,0.7681763
2387,0.7681809
2388,0.7681829
2389,0.768192
2390,0.7681958
2391,0.768212
2392,0.76822567
2393,0.7682294
2394,0.76823914
2395,0.768241
2396,0.76825047
2397,0.7682569
2398,0.7682711
2399,0.76830757
2400,0.76833403
2401,0.76833546
2402,0.7683411
2403,0.7683856
2404,0.7684004
2405,0.76840544
2406,0.7684071
2407,0.7684214
2408,0.76844585
2409,0.76844954
2410,0.7684665
2411,0.76847726
2412,0.7684809
2413,0.7684902
2414,0.7684923
2415,0.7684961
2416,0.7685056
2417,0.7685082
2418,0.76852787
2419,0.76853603
2420,0.7685592
2421,0.76858395
2422,0.7686168
2423,0.76865256
2424,0.7686828
2425,0.7686911
2426,0.768707
2427,0.7687157
2428,0.7687729
2429,0.76877564
2430,0.7687823
2431,0.76878554
2432,0.7688228
2433,0.76883584
2434,0.76885206
2435,0.7689072
2436,0.7689205
2437,0.7689241
2438,0.7689273
2439,0.7689339
2440,0.76894027
2441,0.7689546
2442,0.7689621
2443,0.7690059
2444,0.7690111
2445,0.7690265
2446,0.76902944
2447,0.76903296
2448,0.76903653
2449,0.7690504
2450,0.7690746
2451,0.76911455
2452,0.7691585
2453,0.7691749
2454,0.7691761
2455,0.76921344
2456,0.7692275
2457,0.7692318
2458,0.76924396
2459,0.7692568
2460,0.7692577
2461,0.76929027
2462,0.7692949
2463,0.76929545
2464,0.7693144
2465,0.76933765
2466,0.76936924
2467,0.7693794
2468,0.7693888
2469,0.7694081
2470,0.76941305
2471,0.76942414
2472,0.7694279
2473,0.7694429
2474,0.7694534
2475,0.76947004
2476,0.76950765
2477,0.7695178
2478,0.7695677
2479,0.7695966
2480,0.7696009
2481,0.7696076
2482,0.7696378
2483,0.76963866
2484,0.7696403
2485,0.76964706
2486,0.7696746
2487,0.7696806
2488,0.76968586
2489,0.7697224
2490,0.769735
2491,0.76974034
2492,0.7697495
2493,0.7697653
2494,0.7697667
2495,0.7697766
2496,0.7697815
2497,0.7697968
2498,0.7698065
2499,0.7698189
2500,0.76982015
2501,0.7698356
2502,0.7698767
2503,0.76989716
2504,0.76993084
2505,0.76993895
2506,0.76996154
2507,0.76996243
2508,0.7700012
2509,0.7700377
2510,0.7700384
2511,0.77004975
2512,0.7700956
2513,0.77010643
2514,0.77014583
2515,0.7702145
2516,0.77026206
2517,0.77026373
2518,0.77029175
2519,0.7702958
2520,0.77031136
2521,0.7703409
2522,0.77035177
2523,0.7703708
2524,0.77037907
2525,0.7703818
2526,0.770384
2527,0.7703953
2528,0.77043724
2529,0.77044743
2530,0.77046376
2531,0.7704681
2532,0.7704815
2533,0.7705075
2534,0.7705217
2535,0.77053714
2536,0.77059907
2537,0.7706224
2538,0.7706253
2539,0.7706335
2540,0.7706391
2541,0.77064234
2542,0.77064735
2543,0.77066284
2544,0.770665
2545,0.77067995
2546,0.770691
2547,0.77070683
2548,0.77075267
2549,0.7707719
2550,0.7707948
2551,0.7708407
2552,0.77087516
2553,0.7709259
2554,0.7709618
2555,0.77099097
2556,0.77099854
2557,0.77101105
2558,0.7710352
2559,0.7710488
2560,0.77105725
2561,0.7710761
2562,0.7710954
2563,0.7711229
2564,0.7711397
2565,0.7711526
2566,0.77116096
2567,0.77117705
2568,0.77118355
2569,0.77118814
2570,0.77122146
2571,0.7712707
2572,0.771282
2573,0.77128655
2574,0.7713108
2575,0.7713382
2576,0.77134776
2577,0.7713492
2578,0.7713589
2579,0.77141523
2580,0.7714158
2581,0.77142006
2582,0.7714523
2583,0.77147394
2584,0.77147543
2585,0.77148336
2586,0.7714844
2587,0.7714958
2588,0.77151316
2589,0.77151513
2590,0.7715279
2591,0.7715487
2592,0.77159965
2593,0.7716547
2594,0.77171576
2595,0.77174264
2596,0.77178115
2597,0.7717864
2598,0.77178967
2599,0.7717934
2600,0.7717966
2601,0.77183336
2602,0.7718455
2603,0.77185595
2604,0.7718857
2605,0.7718937
2606,0.7719156
2607,0.7719353
2608,0.7719714
2609,0.7720111
2610,0.7720212
2611,0.7720295
2612,0.7720333
2613,0.77205145
2614,0.77207774
2615,0.77209467
2616,0.7721072
2617,0.7721683
2618,0.7721694
2619,0.7721734
2620,0.77218336
2621,0.77220184
2622,0.77225083
2623,0.77225703
2624,0.77228624
2625,0.77229065
2626,0.772296
2627,0.77230406
2628,0.7723227
2629,0.7723605
2630,0.77236533
2631,0.772388
2632,0.7723988
2633,0.77243406
2634,0.77243966
2635,0.77244747
2636,0.77246404
2637,0.77246517
2638,0.7724658
2639,0.7724777
2640,0.7724902
2641,0.7724938
2642,0.7724967
2643,0.7725417
2644,0.77257186
2645,0.7725826
2646,0.7725928
2647,0.77262974
2648,0.7726394
2649,0.7726462
2650,0.77266103
2651,0.77268887
2652,0.7726939
2653,0.7727015
2654,0.7727018
2655,0.772704
2656,0.77280396
2657,0.77280486
2658,0.7728191
2659,0.77282715
2660,0.7728327
2661,0.77295965
2662,0.7729701
2663,0.7729862
2664,0.77300596
2665,0.773021
2666,0.7730322
2667,0.7730594
2668,0.7730784
2669,0.7730936
2670,0.7731075
2671,0.773178
2672,0.77320004
2673,0.7732094
2674,0.7732979
2675,0.77330184
2676,0.77331984
2677,0.77339447
2678,0.7734353
2679,0.7734475
2680,0.77347463
2681,0.77351546
2682,0.77354413
2683,0.77355874
2684,0.77355886
2685,0.77356565
2686,0.7735759
2687,0.77363586
2688,0.77364326
2689,0.7736527
2690,0.77379566
2691,0.77381754
2692,0.7738213
2693,0.7738597
2694,0.773869
2695,0.7738903
2696,0.7739115
2697,0.77397156
2698,0.7739771
2699,0.7739821
2700,0.77399576
2701,0.7740098
2702,0.77403337
2703,0.77404827
2704,0.7740581
2705,0.77408755
2706,0.7741634
2707,0.7741836
2708,0.7741848
2709,0.77419305
2710,0.7742081
2711,0.7742378
2712,0.7742549
2713,0.774266
2714,0.7742759
2715,0.7743208
2716,0.7743209
2717,0.7743672
2718,0.7743888
2719,0.774499
2720,0.77453506
2721,0.77455527
2722,0.7745938
2723,0.7746069
2724,0.7747143
2725,0.7747267
2726,0.7747277
2727,0.7747646
2728,0.7748264
2729,0.7748268
2730,0.77483314
2731,0.7748404
2732,0.7749011
2733,0.7749456
2734,0.7749621
2735,0.7749734
2736,0.7749929
2737,0.7749953
2738,0.77503186
2739,0.7750478
2740,0.775083
2741,0.775166
2742,0.7751866
2743,0.7752328
2744,0.77523816
2745,0.7752439
2746,0.7752915
2747,0.7753132
2748,0.77532434
2749,0.77535015
2750,0.7753554
2751,0.7753769
2752,0.775498
2753,0.77551264
2754,0.77553594
2755,0.77559453
2756,0.77560896
2757,0.7756181
2758,0.775636
2759,0.7756501
2760,0.77566236
2761,0.77566475
2762,0.7756711
2763,0.7756874
2764,0.7757619
2765,0.7757772
2766,0.77578425
2767,0.77581537
2768,0.7758517
2769,0.7758745
2770,0.7759419
2771,0.7759604
2772,0.77597064
2773,0.77600175
2774,0.77602595
2775,0.7760825
2776,0.77608377
2777,0.7760923
2778,0.7761544
2779,0.7761613
2780,0.7761723
2781,0.7761926
2782,0.77620137
2783,0.7762025
2784,0.7762139
2785,0.7762423
2786,0.77624756
2787,0.7763155
2788,0.7763463
2789,0.77636206
2790,0.77638054
2791,0.7763945
2792,0.7764737
2793,0.77648044
2794,0.77648073
2795,0.77648634
2796,0.7765019
2797,0.77652204
2798,0.7765742
2799,0.7765807
2800,0.776586
2801,0.7766271
2802,0.77663743
2803,0.7766884
2804,0.7766905
2805,0.7767181
2806,0.7768025
2807,0.77680576
2808,0.7768182
2809,0.7768221
2810,0.77685326
2811,0.7769484
2812,0.7769672
2813,0.7769916
2814,0.7770761
2815,0.77707964
2816,0.77718717
2817,0.77727485
2818,0.7774126
2819,0.77747166
2820,0.7774917
2821,0.7775268
2822,0.77757835
2823,0.77758336
2824,0.7775894
2825,0.77761346
2826,0.77764064
2827,0.77764094
2828,0.77768445
2829,0.77768713
2830,0.7777326
2831,0.7777471
2832,0.77777725
2833,0.7777817
2834,0.7778206
2835,0.77784675
2836,0.7779063
2837,0.77792495
2838,0.7779402
2839,0.7779552
2840,0.7779678
2841,0.77807695
2842,0.7780819
2843,0.77809143
2844,0.7780993
2845,0.77812505
2846,0.77812725
2847,0.7781506
2848,0.7782429
2849,0.77844995
2850,0.7785342
2851,0.7785437
2852,0.7785463
2853,0.77860487
2854,0.7786425
2855,0.7788305
2856,0.7788997
2857,0.77893096
2858,0.77895606
2859,0.778976
2860,0.7791444
2861,0.77918017
2862,0.7791907
2863,0.7794102
2864,0.7796625
2865,0.77967036
2866,0.779723
2867,0.77995163
2868,0.7799741
2869,0.7800294
2870,0.7800347
2871,0.7800413
2872,0.78010345
2873,0.78011376
2874,0.7801518
2875,0.78015435
2876,0.7802348
2877,0.78024465
2878,0.7802543
2879,0.7804158
2880,0.7804191
2881,0.78057444
2882,0.78079516
2883,0.780834
2884,0.7810438
2885,0.781108
2886,0.78120345
2887,0.7813147
2888,0.78132564
2889,0.7813433
2890,0.7813915
2891,0.7814104
2892,0.7816135
2893,0.7816446
2894,0.78176695
2895,0.7817833
2896,0.7817939
2897,0.7817941
2898,0.7818024
2899,0.7820712
2900,0.78251
2901,0.78260905
2902,0.78273284
2903,0.7827953
2904,0.7829557
2905,0.7834105
2906,0.78365254
2907,0.7839235
2908,0.7839919
2909,0.7841513
2910,0.78438616
2911,0.7844803
2912,0.78476065
2913,0.78479314
2914,0.78484863
2915,0.7849401
2916,0.7857087
2917,0.7857256
2918,0.78573436
2919,0.7861313
2920,0.7864338
2921,0.7866939
2922,0.7867509
2923,0.78724235
2924,0.7872893
2925,0.7878181
2926,0.7878933
2927,0.7881889
2928,0.789934
2929,0.7904858
2930,0.7919954
2931,0.7925739
2932,0.7967496
2933,0.7972877
2934,0.80130595
2935,0.8015044
2936,0.80344707
2937,0.805143
2938,0.80848086
2939,0.80903256
2940,0.80930954
2941,0.809606
2942,0.8104528
2943,0.81091106
2944,0.81099933
2945,0.8111357
2946,0.81137246
2947,0.81148416
2948,0.8115675
2949,0.81212467
2950,0.81248724
2951,0.8130548
2952,0.8133872
2953,0.8141026
2954,0.8143598
2955,0.814464
2956,0.8146519
2957,0.8146639
2958,0.8148967
2959,0.8155267
2960,0.81557685
2961,0.8159469
2962,0.81642014
2963,0.8164918
2964,0.816675
2965,0.8168303
2966,0.81777245
2967,0.8179864
2968,0.81811935
2969,0.81891114
2970,0.8189653
2971,0.81899303
2972,0.81926876
2973,0.8193613
2974,0.8196172
2975,0.81964684
2976,0.8199266
2977,0.8205198
2978,0.82073426
2979,0.8210378
2980,0.8211806
2981,0.8215443
2982,0.82197577
2983,0.82214695
2984,0.8221593
2985,0.8222008
2986,0.82220215
2987,0.82221174
2988,0.82245535
2989,0.82248884
2990,0.82270277
2991,0.8227767
2992,0.8229863
2993,0.8230338
2994,0.8232812
2995,0.82389134
2996,0.824247
2997,0.8245393
2998,0.824593
2999,0.82461315
3000,0.82462984
3001,0.8246969
3002,0.824838
3003,0.8248751
3004,0.825071
3005,0.82514733
3006,0.82540375
3007,0.8260159
3008,0.8260553
3009,0.8260823
3010,0.826858
3011,0.8270254
3012,0.82707405
3013,0.82728773
3014,0.82774144
3015,0.82780933
3016,0.82832575
3017,0.82833785
3018,0.828485
3019,0.82914853
3020,0.8293888
3021,0.82951534
3022,0.8295358
3023,0.83027345
3024,0.8316183
3025,0.8316536
3026,0.83251256
3027,0.8326381
3028,0.8331954
3029,0.8334722
3030,0.83448124
3031,0.8345503
3032,0.83537364
3033,0.8357536
3034,0.83646977
3035,0.8367771
3036,0.8368293
3037,0.837736
3038,0.83840954
3039,0.8384815
3040,0.8395182
3041,0.83996624
3042,0.84063834
3043,0.84075713
3044,0.84148765
3045,0.8417671
3046,0.84366506
3047,0.85075796
3048,0.8538581
3049,0.85656595
3050,0.85765976
3051,0.865497
3052,0.86686945
3053,0.86734706
3054,0.86737525
3055,0.86804014
3056,0.86847603
3057,0.8725122
3058,0.8738792
3059,0.8744495
3060,0.87482005
3061,0.87517124
3062,0.8771644
3063,0.8772431
3064,0.87734276
3065,0.8781124
3066,0.8781911
3067,0.8789331
3068,0.8794503
3069,0.88030356
3070,0.88291943
3071,0.88391614
3072,0.884764
3073,0.88483703
3074,0.8852354
3075,0.88556427
3076,0.88622934
3077,0.88768214
3078,0.8880821
3079,0.88814676
3080,0.88838774
3081,0.88855606
3082,0.88985693
3083,0.8902248
3084,0.89067584
3085,0.8912365
3086,0.891508
3087,0.8915155
3088,0.8918849
3089,0.89391387
3090,0.89626455
3091,0.89768773
3092,0.89808565
3093,0.89853626
3094,0.90309185
3095,0.90683335
3096,0.9102595
3097,0.9122656
3098,0.9161051
3099,0.91896063
3100,0.91924256
3101,0.9258777
3102,0.9346255
3103,0.93502617
3104,0.93868625
3105,0.93900985
3106,0.9403539
3107,0.9408056
3108,0.94154364
3109,0.9448041
3110,0.9457001
3111,0.9469938
3112,0.94701743
3113,0.9525942
3114,0.95388174
3115,0.9549987
3116,0.9557085
3117,0.95721185
3118,0.9592996
3119,0.9601634
3120,0.96051383
3121,0.9612972
3122,0.96194553
3123,0.96204096
3124,0.9624562
3125,0.96373945
3126,0.97249323
3127,0.9887253
3128,0.9950705
3129,0.99593097
3130,0.9989649
3131,1.0023332
3132,1.0037025
3133,1.0068467
3134,1.0075754
3135,1.0095245
3136,1.0115272
3137,1.0141065
3138,1.0142168
3139,1.016983
3140,1.0182993
3141,1.0189526
3142,1.0213675
3143,1.0225486
3144,1.0238502
3145,1.0269191
3146,1.0272268
3147,1.0280927
3148,1.0285426
3149,1.0294639
3150,1.030048
3151,1.032091
3152,1.0327146
3153,1.0333819
3154,1.0375189
3155,1.0399834
3156,1.0401297
3157,1.0417349
3158,1.0421757
3159,1.0434566
3160,1.045241
3161,1.0513748
3162,1.057242
3163,1.0633042
3164,1.0682387
3165,1.0683426
3166,1.0683482
3167,1.0687704
3168,1.0702448
3169,1.0710237
3170,1.0748472
3171,1.076677
3172,1.077716
3173,1.0791798
3174,1.0798886
3175,1.0812298
3176,1.0826824
3177,1.0831585
3178,1.0865982
3179,1.0870304
3180,1.0885671
3181,1.0950463
3182,1.0950603
3183,1.0983196
3184,1.102752
3185,1.1056528
3186,1.1064584
3187,1.1097511
3188,1.1156188
3189,1.1158167
3190,1.1185067
3191,1.1231638
3192,1.125029
3193,1.1278733
3194,1.1279509
3195,1.1293979
3196,1.1307162
3197,1.1342108
3198,1.1367197
3199,1.1405967
3200,1.1406953
3201,1.1411313
3202,1.145164
3203,1.1476903
3204,1.1546837
3205,1.1554203
3206,1.1583439
3207,1.1592447
3208,1.1615335
3209,1.1640315
3210,1.1693321
3211,1.1743109
3212,1.1766102
3213,1.1815366
3214,1.185739
3215,1.1861279
3216,1.1867085
3217,1.1886272
3218,1.1972779
3219,1.1998769
3220,1.2020677
3221,1.2024866
3222,1.2033019
3223,1.204791
3224,1.2060183
3225,1.2082368
3226,1.2093512
3227,1.2094264
3228,1.2095151
3229,1.209828
3230,1.2116057
3231,1.2118251
3232,1.2134718
3233,1.2140223
3234,1.2154315
3235,1.2157663
3236,1.215844
3237,1.2158772
3238,1.2159286
