,MAE
1666,0.25228754
1667,0.25229383
1668,0.25229746
1669,0.25230947
1670,0.25231415
1671,0.25232795
1672,0.25234038
1673,0.25235173
1674,0.2523975
1675,0.25243363
1676,0.25244215
1677,0.25245214
1678,0.25246835
1679,0.25246873
1680,0.2525145
1681,0.25255033
1682,0.2525785
1683,0.25258487
1684,0.25259563
1685,0.25259632
1686,0.252616
1687,0.2526257
1688,0.25263873
1689,0.2526402
1690,0.2526509
1691,0.25265434
1692,0.25266677
1693,0.25270435
1694,0.25271136
1695,0.25271988
1696,0.25274074
1697,0.25275162
1698,0.25277865
1699,0.25281265
1700,0.2528257
1701,0.25282824
1702,0.25283363
1703,0.25284374
1704,0.2528606
1705,0.252863
1706,0.25288343
1707,0.25288555
1708,0.25293088
1709,0.25293398
1710,0.25293782
1711,0.2529665
1712,0.2529693
1713,0.25297496
1714,0.25298357
1715,0.25302818
1716,0.2530434
1717,0.25304946
1718,0.25305718
1719,0.25310493
1720,0.2531098
1721,0.25312653
1722,0.25312784
1723,0.25313142
1724,0.253134
1725,0.25316578
1726,0.25317335
1727,0.25321764
1728,0.25322396
1729,0.25322613
1730,0.2532265
1731,0.2532312
1732,0.25324303
1733,0.2532469
1734,0.25325283
1735,0.25325766
1736,0.2532646
1737,0.25328472
1738,0.2532912
1739,0.2533071
1740,0.25330862
1741,0.25333777
1742,0.2533387
1743,0.2533612
1744,0.25336963
1745,0.2533812
1746,0.25338826
1747,0.25339988
1748,0.2534016
1749,0.25340408
1750,0.25340468
1751,0.2534071
1752,0.2534117
1753,0.2534151
1754,0.25341862
1755,0.2534332
1756,0.25344148
1757,0.25347394
1758,0.25347614
1759,0.2534903
1760,0.2535108
1761,0.25351715
1762,0.25352734
1763,0.25353745
1764,0.2535483
1765,0.25355205
1766,0.25355896
1767,0.25362074
1768,0.2536544
1769,0.25365877
1770,0.25366136
1771,0.25368768
1772,0.25369066
1773,0.253697
1774,0.25369906
1775,0.25371602
1776,0.25371706
1777,0.25371826
1778,0.2537224
1779,0.25373915
1780,0.25376225
1781,0.25377345
1782,0.25378394
1783,0.25378636
1784,0.25379592
1785,0.2538102
1786,0.25381774
1787,0.25382406
1788,0.25383618
1789,0.25386867
1790,0.25387874
1791,0.2538802
1792,0.25389856
1793,0.2539305
1794,0.25394028
1795,0.25394672
1796,0.2539572
1797,0.25397024
1798,0.25397652
1799,0.25398743
1800,0.25398794
1801,0.25399414
1802,0.25399628
1803,0.25400117
1804,0.25400326
1805,0.25402474
1806,0.25403914
1807,0.2540471
1808,0.25405765
1809,0.25407416
1810,0.254104
1811,0.2541133
1812,0.25412285
1813,0.2541242
1814,0.25414354
1815,0.25414526
1816,0.2541657
1817,0.25417137
1818,0.25417507
1819,0.25417802
1820,0.2542243
1821,0.2542365
1822,0.25424117
1823,0.25425288
1824,0.25425428
1825,0.25425866
1826,0.254261
1827,0.25427032
1828,0.2542778
1829,0.25428864
1830,0.25430262
1831,0.25430757
1832,0.25433278
1833,0.25439018
1834,0.25441876
1835,0.25443202
1836,0.25444844
1837,0.2544495
1838,0.25445265
1839,0.25447503
1840,0.25448117
1841,0.25453338
1842,0.2545337
1843,0.25456235
1844,0.25459298
1845,0.25459406
1846,0.25459692
1847,0.2545982
1848,0.25461423
1849,0.25461426
1850,0.25461906
1851,0.25463828
1852,0.25469378
1853,0.25469536
1854,0.2546973
1855,0.254704
1856,0.2547277
1857,0.254739
1858,0.25475258
1859,0.2547552
1860,0.25475693
1861,0.25476837
1862,0.2547807
1863,0.2547939
1864,0.2547947
1865,0.25480902
1866,0.25482213
1867,0.25483084
1868,0.25483856
1869,0.25484082
1870,0.25484908
1871,0.25484952
1872,0.25486305
1873,0.25488037
1874,0.25489077
1875,0.25489417
1876,0.2549089
1877,0.25493014
1878,0.2549358
1879,0.25495148
1880,0.25496173
1881,0.25496486
1882,0.25496536
1883,0.2549693
1884,0.25497353
1885,0.2549792
1886,0.25499782
1887,0.2550014
1888,0.25500256
1889,0.2550339
1890,0.25503507
1891,0.2550466
1892,0.25505087
1893,0.25505352
1894,0.25505713
1895,0.25505856
1896,0.2550733
1897,0.25508228
1898,0.2550883
1899,0.25510153
1900,0.25510564
1901,0.2551103
1902,0.25511143
1903,0.2551185
1904,0.25514024
1905,0.2551444
1906,0.25514615
1907,0.25515822
1908,0.2551609
1909,0.25517857
1910,0.25518486
1911,0.25519767
1912,0.25522733
1913,0.25525314
1914,0.25527993
1915,0.25528154
1916,0.25529316
1917,0.25530598
1918,0.2553143
1919,0.25535014
1920,0.25536445
1921,0.25537497
1922,0.25538218
1923,0.2553894
1924,0.25538996
1925,0.255417
1926,0.25542194
1927,0.2554913
1928,0.25549328
1929,0.25549954
1930,0.25550163
1931,0.2555112
1932,0.255518
1933,0.25553185
1934,0.25555688
1935,0.2555609
1936,0.2555673
1937,0.25556916
1938,0.25559065
1939,0.2555987
1940,0.25559923
1941,0.25560775
1942,0.25561693
1943,0.25562486
1944,0.2556337
1945,0.25566283
1946,0.25566977
1947,0.25568125
1948,0.25568888
1949,0.255702
1950,0.25573158
1951,0.25573543
1952,0.25575
1953,0.25575757
1954,0.2557698
1955,0.2557814
1956,0.25580612
1957,0.25582013
1958,0.25583532
1959,0.25583842
1960,0.25583878
1961,0.255855
1962,0.25587183
1963,0.25590557
1964,0.25590754
1965,0.25591168
1966,0.2559303
1967,0.2559499
1968,0.25595132
1969,0.25595304
1970,0.25597328
1971,0.25599685
1972,0.2560009
1973,0.25600728
1974,0.2560102
1975,0.25602767
1976,0.2560376
1977,0.25604203
1978,0.25605118
1979,0.2560574
1980,0.25606078
1981,0.25606126
1982,0.25607198
1983,0.25607568
1984,0.25608015
1985,0.25609115
1986,0.2560986
1987,0.25611272
1988,0.25614202
1989,0.25615034
1990,0.25616342
1991,0.2561716
1992,0.25617382
1993,0.2561773
1994,0.25617737
1995,0.25618616
1996,0.25619063
1997,0.2561929
1998,0.2562291
1999,0.25624943
2000,0.25624967
2001,0.2562668
2002,0.2562807
2003,0.25628173
2004,0.2562889
2005,0.25628975
2006,0.2562901
2007,0.25629798
2008,0.25631475
2009,0.25631943
2010,0.25633195
2011,0.25635016
2012,0.25635597
2013,0.2563619
2014,0.25636193
2015,0.25637794
2016,0.25639117
2017,0.25642687
2018,0.2564346
2019,0.2564368
2020,0.2564439
2021,0.25649866
2022,0.25651476
2023,0.2565195
2024,0.2565209
2025,0.25653255
2026,0.25653443
2027,0.25653806
2028,0.25659505
2029,0.2566055
2030,0.25660723
2031,0.2566231
2032,0.25663966
2033,0.25666615
2034,0.25666755
2035,0.25667766
2036,0.25667927
2037,0.25672236
2038,0.25673315
2039,0.25675198
2040,0.25675398
2041,0.25675482
2042,0.25676748
2043,0.2567694
2044,0.25677115
2045,0.25677404
2046,0.25678658
2047,0.25678927
2048,0.25682598
2049,0.25683224
2050,0.25684184
2051,0.25684252
2052,0.25685626
2053,0.25686044
2054,0.2568617
2055,0.25687355
2056,0.25688455
2057,0.25689167
2058,0.25689277
2059,0.25690627
2060,0.25691614
2061,0.25691885
2062,0.25692222
2063,0.25693703
2064,0.2569466
2065,0.25694728
2066,0.25694942
2067,0.2569783
2068,0.25698105
2069,0.25698596
2070,0.25699434
2071,0.2569978
2072,0.2570053
2073,0.25702968
2074,0.2570369
2075,0.25705627
2076,0.25707492
2077,0.257091
2078,0.25710323
2079,0.25710422
2080,0.25712553
2081,0.2571288
2082,0.2571347
2083,0.257149
2084,0.25715014
2085,0.25717133
2086,0.2572263
2087,0.25723934
2088,0.25725156
2089,0.25725448
2090,0.2572657
2091,0.2572818
2092,0.2572885
2093,0.25729182
2094,0.2573062
2095,0.2573067
2096,0.2573317
2097,0.25733197
2098,0.25733405
2099,0.25733453
2100,0.25734192
2101,0.257344
2102,0.25734472
2103,0.25735584
2104,0.25735968
2105,0.25737277
2106,0.25740185
2107,0.25740242
2108,0.25741202
2109,0.25741386
2110,0.2574165
2111,0.25743693
2112,0.2574448
2113,0.25746015
2114,0.25746408
2115,0.25746417
2116,0.2574718
2117,0.2574788
2118,0.25748083
2119,0.25749066
2120,0.25750095
2121,0.25756806
2122,0.2575706
2123,0.2575832
2124,0.2576127
2125,0.2576342
2126,0.25764915
2127,0.25766593
2128,0.25766632
2129,0.2576728
2130,0.25767678
2131,0.25768456
2132,0.25769264
2133,0.257709
2134,0.25771773
2135,0.25772476
2136,0.25776532
2137,0.2577836
2138,0.2577982
2139,0.25783345
2140,0.2578355
2141,0.25789487
2142,0.2579409
2143,0.2579553
2144,0.25795636
2145,0.2579651
2146,0.25797683
2147,0.25799122
2148,0.2580471
2149,0.25805664
2150,0.25805727
2151,0.25806603
2152,0.25807703
2153,0.25808623
2154,0.25810772
2155,0.25810876
2156,0.25811708
2157,0.25815147
2158,0.25815448
2159,0.2581551
2160,0.25815964
2161,0.25820565
2162,0.25822508
2163,0.25823703
2164,0.2582599
2165,0.2582942
2166,0.25830925
2167,0.2583339
2168,0.25833854
2169,0.25835904
2170,0.25836107
2171,0.25838706
2172,0.25845814
2173,0.25848842
2174,0.2584926
2175,0.25851086
2176,0.25852087
2177,0.258528
2178,0.2585505
2179,0.25855252
2180,0.25855806
2181,0.25855812
2182,0.25859052
2183,0.25859964
2184,0.2586008
2185,0.25860915
2186,0.25862217
2187,0.2586294
2188,0.25863642
2189,0.258648
2190,0.25866407
2191,0.25867096
2192,0.25868288
2193,0.25868705
2194,0.25869542
2195,0.25870752
2196,0.25871387
2197,0.25875747
2198,0.25876305
2199,0.25877047
2200,0.2587763
2201,0.2587883
2202,0.25880018
2203,0.25883588
2204,0.2589011
2205,0.25892848
2206,0.25896212
2207,0.25896654
2208,0.25898868
2209,0.25901428
2210,0.25901905
2211,0.25902072
2212,0.2590224
2213,0.2590335
2214,0.25903437
2215,0.25904047
2216,0.25904873
2217,0.25907055
2218,0.25907612
2219,0.25910103
2220,0.25912642
2221,0.25914264
2222,0.25914988
2223,0.25916043
2224,0.25916803
2225,0.25922784
2226,0.25922924
2227,0.25923166
2228,0.25923416
2229,0.25926262
2230,0.2592689
2231,0.2592758
2232,0.25927654
2233,0.25928867
2234,0.2593116
2235,0.25931263
2236,0.25932997
2237,0.2593366
2238,0.25934288
2239,0.25934297
2240,0.25935555
2241,0.25936463
2242,0.25937188
2243,0.25937468
2244,0.2593933
2245,0.25939408
2246,0.2594019
2247,0.25940925
2248,0.25941914
2249,0.2594241
2250,0.25942716
2251,0.25943232
2252,0.25945428
2253,0.25947607
2254,0.2594841
2255,0.2595071
2256,0.2595217
2257,0.25952673
2258,0.2595268
2259,0.25952828
2260,0.25953102
2261,0.25954208
2262,0.25955635
2263,0.25955763
2264,0.25955823
2265,0.25956354
2266,0.25960237
2267,0.2596154
2268,0.25963014
2269,0.25963044
2270,0.25963452
2271,0.25964355
2272,0.25967634
2273,0.25968286
2274,0.2597264
2275,0.25974244
2276,0.25975782
2277,0.25976038
2278,0.25976804
2279,0.2597681
2280,0.2597698
2281,0.2597814
2282,0.2597987
2283,0.25980154
2284,0.25980452
2285,0.2598154
2286,0.2598486
2287,0.25988775
2288,0.25989622
2289,0.25989977
2290,0.25992963
2291,0.25993842
2292,0.2599442
2293,0.25997195
2294,0.2599721
2295,0.2599881
2296,0.25998875
2297,0.25999263
2298,0.25999346
2299,0.26000416
2300,0.26000926
2301,0.26001197
2302,0.2600198
2303,0.26002845
2304,0.26007995
2305,0.26008216
2306,0.260093
2307,0.26011387
2308,0.26014373
2309,0.2601481
2310,0.26015848
2311,0.26016253
2312,0.26016545
2313,0.26019478
2314,0.26019648
2315,0.26020014
2316,0.26022965
2317,0.2602737
2318,0.26029125
2319,0.26030383
2320,0.2603053
2321,0.2603132
2322,0.2603461
2323,0.26037312
2324,0.26037562
2325,0.26037744
2326,0.26037812
2327,0.26037848
2328,0.26038107
2329,0.26041815
2330,0.26042202
2331,0.26043266
2332,0.26043722
2333,0.26045415
2334,0.26045525
2335,0.2604824
2336,0.2605194
2337,0.26053897
2338,0.26056078
2339,0.26057827
2340,0.26059526
2341,0.2606004
2342,0.26060578
2343,0.2606061
2344,0.2606339
2345,0.2606449
2346,0.26066175
2347,0.26068276
2348,0.26068825
2349,0.26068982
2350,0.26070157
2351,0.26072598
2352,0.26074815
2353,0.26077572
2354,0.2607919
2355,0.26079828
2356,0.26079983
2357,0.2608229
2358,0.26084524
2359,0.26085943
2360,0.26090494
2361,0.2609517
2362,0.2609711
2363,0.26097113
2364,0.26097935
2365,0.2609914
2366,0.26105908
2367,0.2610627
2368,0.26110262
2369,0.26110673
2370,0.2611176
2371,0.261128
2372,0.26114675
2373,0.26116496
2374,0.2611836
2375,0.2611896
2376,0.2611918
2377,0.2612077
2378,0.26121372
2379,0.2612266
2380,0.26122937
2381,0.26123428
2382,0.26133984
2383,0.2613431
2384,0.2613985
2385,0.26139933
2386,0.2614184
2387,0.26142827
2388,0.26143682
2389,0.26147017
2390,0.26147777
2391,0.26148224
2392,0.2614918
2393,0.26150632
2394,0.2615179
2395,0.26153207
2396,0.26156467
2397,0.2615648
2398,0.26157328
2399,0.26158187
2400,0.26158664
2401,0.26159632
2402,0.26159757
2403,0.26161644
2404,0.2616197
2405,0.2616606
2406,0.26166114
2407,0.26166317
2408,0.26172808
2409,0.2617297
2410,0.2617313
2411,0.26173443
2412,0.26174644
2413,0.26175055
2414,0.26176843
2415,0.2617805
2416,0.26180947
2417,0.26182246
2418,0.2618461
2419,0.26185763
2420,0.26187688
2421,0.2618785
2422,0.26188153
2423,0.26188517
2424,0.26190776
2425,0.2619079
2426,0.26192278
2427,0.26192972
2428,0.26193607
2429,0.2619524
2430,0.26196682
2431,0.26197252
2432,0.2620187
2433,0.262083
2434,0.26210874
2435,0.2621386
2436,0.26214552
2437,0.26216903
2438,0.26219556
2439,0.26222658
2440,0.2622373
2441,0.26227942
2442,0.26230374
2443,0.26231462
2444,0.2623611
2445,0.26236334
2446,0.2623668
2447,0.26239604
2448,0.26240873
2449,0.2624102
2450,0.26241302
2451,0.26242086
2452,0.2624492
2453,0.26245168
2454,0.26245815
2455,0.26247305
2456,0.26247695
2457,0.26248634
2458,0.2625287
2459,0.26257947
2460,0.26259735
2461,0.26260918
2462,0.2626309
2463,0.262646
2464,0.2626789
2465,0.26269776
2466,0.26270396
2467,0.26270908
2468,0.26274508
2469,0.26274553
2470,0.26275092
2471,0.26276037
2472,0.26276153
2473,0.2627937
2474,0.26279798
2475,0.26280975
2476,0.26281834
2477,0.26283002
2478,0.2629
2479,0.26291943
2480,0.26293734
2481,0.26293778
2482,0.26293877
2483,0.26293963
2484,0.26294786
2485,0.2629872
2486,0.26300108
2487,0.26305923
2488,0.26306683
2489,0.26309952
2490,0.2631203
2491,0.26312768
2492,0.26318055
2493,0.26324692
2494,0.26326746
2495,0.2632813
2496,0.2632968
2497,0.26330218
2498,0.26330295
2499,0.26331526
2500,0.26332074
2501,0.26343203
2502,0.26346993
2503,0.26347354
2504,0.2635291
2505,0.26353925
2506,0.26360714
2507,0.26362705
2508,0.26362786
2509,0.26362914
2510,0.2636426
2511,0.26365378
2512,0.26366282
2513,0.26368102
2514,0.26369092
2515,0.2637042
2516,0.26373336
2517,0.26375327
2518,0.26376897
2519,0.26381528
2520,0.2638244
2521,0.26383778
2522,0.26384246
2523,0.2638446
2524,0.26389498
2525,0.26394936
2526,0.26395035
2527,0.26398703
2528,0.26403767
2529,0.2640571
2530,0.264071
2531,0.2640904
2532,0.26410016
2533,0.26411548
2534,0.26420033
2535,0.26426688
2536,0.26428336
2537,0.26430544
2538,0.26430553
2539,0.26431155
2540,0.2643748
2541,0.26437962
2542,0.2643971
2543,0.264422
2544,0.26443043
2545,0.26444247
2546,0.264443
2547,0.26445234
2548,0.2644632
2549,0.26447603
2550,0.26447666
2551,0.2644822
2552,0.2644885
2553,0.2645107
2554,0.26451892
2555,0.26455283
2556,0.26457182
2557,0.26460105
2558,0.26460317
2559,0.26461658
2560,0.2646217
2561,0.26463282
2562,0.2646614
2563,0.26466942
2564,0.26470193
2565,0.26473814
2566,0.26475754
2567,0.2647808
2568,0.2647959
2569,0.2648108
2570,0.26484084
2571,0.2648529
2572,0.26485783
2573,0.26486012
2574,0.26486638
2575,0.26488012
2576,0.26488143
2577,0.26488638
2578,0.26491284
2579,0.26491976
2580,0.26494536
2581,0.26494583
2582,0.26495254
2583,0.2649563
2584,0.2649674
2585,0.26499003
2586,0.26504415
2587,0.26505214
2588,0.26506987
2589,0.26509953
2590,0.26518115
2591,0.26518926
2592,0.26522782
2593,0.26523587
2594,0.2652645
2595,0.26531416
2596,0.26532295
2597,0.2653257
2598,0.26536298
2599,0.26537263
2600,0.26538423
2601,0.26541397
2602,0.26553148
2603,0.265537
2604,0.26556164
2605,0.26556322
2606,0.26557732
2607,0.26566112
2608,0.26566955
2609,0.2657089
2610,0.26571745
2611,0.26572
2612,0.26574135
2613,0.26581252
2614,0.2658722
2615,0.26589638
2616,0.26593518
2617,0.26597062
2618,0.26600635
2619,0.2660195
2620,0.2660347
2621,0.26606894
2622,0.2660989
2623,0.26614138
2624,0.26617905
2625,0.2661958
2626,0.26621512
2627,0.26622236
2628,0.26629883
2629,0.26631278
2630,0.26634607
2631,0.26638976
2632,0.26648277
2633,0.26654908
2634,0.26656988
2635,0.2666029
2636,0.26663685
2637,0.26667455
2638,0.26669946
2639,0.26670212
2640,0.26671898
2641,0.2667357
2642,0.2667746
2643,0.26678962
2644,0.2668287
2645,0.26683027
2646,0.26693594
2647,0.26701546
2648,0.26704922
2649,0.26714066
2650,0.26718327
2651,0.26718706
2652,0.267218
2653,0.26723102
2654,0.26724496
2655,0.26729247
2656,0.26732078
2657,0.26737672
2658,0.26738754
2659,0.26740983
2660,0.26742125
2661,0.26743725
2662,0.26743808
2663,0.26753417
2664,0.26760393
2665,0.2676061
2666,0.2676201
2667,0.26768124
2668,0.267691
2669,0.26771313
2670,0.2678001
2671,0.26784837
2672,0.26785746
2673,0.26786408
2674,0.26787552
2675,0.2679131
2676,0.26803744
2677,0.26808846
2678,0.26811543
2679,0.2681158
2680,0.2681254
2681,0.26830104
2682,0.26830232
2683,0.26830316
2684,0.26832864
2685,0.2683599
2686,0.2683801
2687,0.26842478
2688,0.26847464
2689,0.26848984
2690,0.26860964
2691,0.26864627
2692,0.26866156
2693,0.26868588
2694,0.26870105
2695,0.26876962
2696,0.26877838
2697,0.26882368
2698,0.26883274
2699,0.2688809
2700,0.2689125
2701,0.26893294
2702,0.26894563
2703,0.2690004
2704,0.269014
2705,0.2690405
2706,0.269083
2707,0.26916945
2708,0.26919392
2709,0.26922777
2710,0.269256
2711,0.26931474
2712,0.2693239
2713,0.26933837
2714,0.26936355
2715,0.2694106
2716,0.2696097
2717,0.26961416
2718,0.26967803
2719,0.26969448
2720,0.26974225
2721,0.26977226
2722,0.2697885
2723,0.26981395
2724,0.26981902
2725,0.2699063
2726,0.2700016
2727,0.27005026
2728,0.27011868
2729,0.2701293
2730,0.27013746
2731,0.27033365
2732,0.270349
2733,0.2703569
2734,0.27036262
2735,0.2704156
2736,0.2704805
2737,0.270548
2738,0.27055728
2739,0.27069074
2740,0.27070817
2741,0.270759
2742,0.27076098
2743,0.27084458
2744,0.2708726
2745,0.27089432
2746,0.27090442
2747,0.27109504
2748,0.27110714
2749,0.271182
2750,0.27124166
2751,0.27136144
2752,0.27140394
2753,0.27144855
2754,0.27150187
2755,0.27153045
2756,0.27155852
2757,0.27156246
2758,0.27164033
2759,0.27172753
2760,0.2717754
2761,0.27189374
2762,0.27195552
2763,0.2720644
2764,0.2722135
2765,0.27223375
2766,0.27233815
2767,0.27241844
2768,0.27246916
2769,0.2725182
2770,0.2726324
2771,0.27268156
2772,0.27282593
2773,0.27287796
2774,0.27300367
2775,0.27312574
2776,0.2733171
2777,0.27347538
2778,0.27348256
2779,0.2735143
2780,0.27351716
2781,0.27362064
2782,0.27363202
2783,0.27367073
2784,0.27400118
2785,0.2740214
2786,0.2742123
2787,0.27430105
2788,0.27430612
2789,0.2743493
2790,0.27436408
2791,0.27454776
2792,0.274568
2793,0.27458212
2794,0.2747148
2795,0.27478167
2796,0.27481496
2797,0.27482063
2798,0.27482358
2799,0.2748934
2800,0.27489954
2801,0.27495018
2802,0.27504307
2803,0.27505222
2804,0.27521142
2805,0.27526087
2806,0.27526134
2807,0.27529508
2808,0.27547807
2809,0.27562213
2810,0.2760271
2811,0.2760698
2812,0.27616784
2813,0.27659443
2814,0.27681726
2815,0.27742377
2816,0.27751136
2817,0.27757135
2818,0.2776612
2819,0.27769873
2820,0.27818614
2821,0.27831793
2822,0.2790373
2823,0.2793155
2824,0.2795754
2825,0.27968243
2826,0.28108403
2827,0.28167206
2828,0.28256595
2829,0.28287736
2830,0.28334093
2831,0.28819722
2832,0.28918323
2833,0.28986743
2834,0.295439
2835,0.29549873
2836,0.2960821
2837,0.29656428
2838,0.29804528
2839,0.29954293
2840,0.3022605
2841,0.30226687
2842,0.30305266
2843,0.30426717
2844,0.30447388
2845,0.3049661
2846,0.30566096
2847,0.30585256
2848,0.3069792
2849,0.3071135
2850,0.30898532
2851,0.30945113
2852,0.31053504
2853,0.31062838
2854,0.3116883
2855,0.3119993
2856,0.31215963
2857,0.31217024
2858,0.31298715
2859,0.3131133
2860,0.3132404
2861,0.31479907
2862,0.31580043
2863,0.31606936
2864,0.3165384
2865,0.3168416
2866,0.31749642
2867,0.31752396
2868,0.31756544
2869,0.3176407
2870,0.31883526
2871,0.31912497
2872,0.31944892
2873,0.3200546
2874,0.3201621
2875,0.3213227
2876,0.32148734
2877,0.32252982
2878,0.3233663
2879,0.3236086
2880,0.32474595
2881,0.32515302
2882,0.32529768
2883,0.3273982
2884,0.3355083
2885,0.3360355
2886,0.34118435
2887,0.34210387
2888,0.34345087
2889,0.34673563
2890,0.34680364
2891,0.35044333
2892,0.35126755
2893,0.35243905
2894,0.35603246
2895,0.35630038
2896,0.35810882
2897,0.3596008
2898,0.36074808
2899,0.36090735
2900,0.3615186
2901,0.3622665
2902,0.36244366
2903,0.36247867
2904,0.36422163
2905,0.36455375
2906,0.3657159
2907,0.3658599
2908,0.36595145
2909,0.36687368
2910,0.36732754
2911,0.36792475
2912,0.36945468
2913,0.3703357
2914,0.37101462
2915,0.3720641
2916,0.3721551
2917,0.37250906
2918,0.37422547
2919,0.37428123
2920,0.37479466
2921,0.37526053
2922,0.37611046
2923,0.37636104
2924,0.37645397
2925,0.37715092
2926,0.37775394
2927,0.37804416
2928,0.37832975
2929,0.3798146
2930,0.38000903
2931,0.38081717
2932,0.38099954
2933,0.38111007
2934,0.3831722
2935,0.38327566
2936,0.3852576
2937,0.38547635
2938,0.38712144
2939,0.38877392
2940,0.38909796
2941,0.39145806
2942,0.39246863
2943,0.39413378
2944,0.39595398
2945,0.3998737
2946,0.4037636
2947,0.4126802
2948,0.41301715
2949,0.41303787
2950,0.41426873
2951,0.41549194
2952,0.41646516
2953,0.41737822
2954,0.41800475
2955,0.41921172
2956,0.4202964
2957,0.4211479
2958,0.42124096
2959,0.4214993
2960,0.42268562
2961,0.4234246
2962,0.42391965
2963,0.4245034
2964,0.4251309
2965,0.4254958
2966,0.42633516
2967,0.42661297
2968,0.4288033
2969,0.42907456
2970,0.42957476
2971,0.4297704
2972,0.43114442
2973,0.4327474
2974,0.4330562
2975,0.43325683
2976,0.43389297
2977,0.43494922
2978,0.43512952
2979,0.43591335
2980,0.43602526
2981,0.43677357
2982,0.4368825
2983,0.43726864
2984,0.43766585
2985,0.43774402
2986,0.43792367
2987,0.4388353
2988,0.4392857
2989,0.44061583
2990,0.4407257
2991,0.44101572
2992,0.44153932
2993,0.44221392
2994,0.44255057
2995,0.44351366
2996,0.44445327
2997,0.44466057
2998,0.44524893
2999,0.4460449
3000,0.44714588
3001,0.44905216
3002,0.4493582
3003,0.4493587
3004,0.4498297
3005,0.45025107
3006,0.45134395
3007,0.4526168
3008,0.45293975
3009,0.45556003
3010,0.45585987
3011,0.45753202
3012,0.45762202
3013,0.46476528
3014,0.46640828
3015,0.467666
3016,0.46773484
3017,0.47139952
3018,0.47879076
3019,0.47910094
3020,0.47985086
3021,0.47990188
3022,0.48078352
3023,0.4818576
3024,0.48244208
3025,0.4832383
3026,0.48345807
3027,0.48446548
3028,0.4856858
3029,0.48612267
3030,0.48632443
3031,0.48656103
3032,0.48718688
3033,0.48789492
3034,0.4879257
3035,0.48872212
3036,0.48923978
3037,0.48960418
3038,0.49104303
3039,0.4914678
3040,0.49166307
3041,0.49169534
3042,0.4921647
3043,0.49237922
3044,0.4934299
3045,0.49353203
3046,0.4939682
3047,0.49405903
3048,0.49540713
3049,0.49621943
3050,0.49704716
3051,0.49766582
3052,0.49826178
3053,0.4989429
3054,0.49917993
3055,0.49933475
3056,0.49971497
3057,0.5003307
3058,0.50079745
3059,0.5012035
3060,0.5033123
3061,0.5033619
3062,0.50360006
3063,0.50407386
3064,0.5043559
3065,0.5058588
3066,0.5062766
3067,0.5063814
3068,0.50672174
3069,0.5069777
3070,0.5076604
3071,0.50813043
3072,0.5092879
3073,0.5096046
3074,0.5104439
3075,0.51062423
3076,0.5114635
3077,0.513023
3078,0.51390433
3079,0.5197321
3080,0.52332807
3081,0.53102946
3082,0.5325971
3083,0.53438467
3084,0.53591925
3085,0.5367256
3086,0.5396453
3087,0.54098815
3088,0.54297966
3089,0.5432627
3090,0.5439783
3091,0.5450718
3092,0.54766524
3093,0.54774004
3094,0.5478908
3095,0.5487847
3096,0.5499203
3097,0.550719
3098,0.5522247
3099,0.55252165
3100,0.5525753
3101,0.553591
3102,0.55380714
3103,0.55530953
3104,0.5553528
3105,0.5554136
3106,0.5557831
3107,0.5574684
3108,0.55759734
3109,0.5578558
3110,0.55787814
3111,0.5594362
3112,0.56034213
3113,0.56038666
3114,0.56084985
3115,0.5610571
3116,0.56142783
3117,0.5618752
3118,0.5622013
3119,0.56228995
3120,0.5625511
3121,0.56260127
3122,0.5631158
3123,0.5631759
3124,0.56320065
3125,0.56325495
3126,0.5632808
3127,0.56339
3128,0.56357336
3129,0.56427395
3130,0.56451833
3131,0.5669605
3132,0.56760895
3133,0.56808317
3134,0.56828797
3135,0.56830066
3136,0.5684941
3137,0.56857246
3138,0.5686016
3139,0.56907874
3140,0.56921226
3141,0.5697441
3142,0.56994414
3143,0.56995815
3144,0.5701945
3145,0.57069165
3146,0.5709989
3147,0.5718962
3148,0.5725036
3149,0.5729444
3150,0.5736452
3151,0.5744865
3152,0.5797836
3153,0.5874907
3154,0.59167856
3155,0.5922004
3156,0.59316534
3157,0.59713846
3158,0.60157275
3159,0.60173506
3160,0.6017574
3161,0.602603
3162,0.6032971
3163,0.60446966
3164,0.6051841
3165,0.6063043
3166,0.6075522
3167,0.6076959
3168,0.60822874
3169,0.60842985
3170,0.608508
3171,0.6088519
3172,0.608987
3173,0.6096649
3174,0.61037034
3175,0.6107418
3176,0.6108978
3177,0.61148447
3178,0.6118948
3179,0.61262536
3180,0.6127846
3181,0.6128634
3182,0.6128672
3183,0.61295784
3184,0.61320657
3185,0.6135079
3186,0.6135111
3187,0.61405694
3188,0.6144215
3189,0.61452
3190,0.6153314
3191,0.61555606
3192,0.61628824
3193,0.61632305
3194,0.6167172
3195,0.61688787
3196,0.6171178
3197,0.6177347
3198,0.61779964
3199,0.61812395
3200,0.6182747
3201,0.6185609
3202,0.61898476
3203,0.6190443
3204,0.6191012
3205,0.6201575
3206,0.62044764
3207,0.62051374
3208,0.62058955
3209,0.6206877
3210,0.6206924
3211,0.62100106
3212,0.62110806
3213,0.62257916
3214,0.62276125
3215,0.6233435
3216,0.6235501
3217,0.62383914
3218,0.62398005
3219,0.6241074
3220,0.62419206
3221,0.62439555
3222,0.6246201
3223,0.6246371
3224,0.6248917
3225,0.6249545
